Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage
P19245,Nike Footwea Model 2783,Footwear,Nike,45628,4,Nike footwear product with premium features.,Seller_69,Kolkata,Gujarat,441,56
P19246,Adidas Footwea Model 6641,Footwear,Adidas,4725,3,Adidas footwear product with premium features.,Seller_70,Delhi,West Bengal,303,2
P19247,Puma Clothin Model 3016,Clothing,Puma,36593,3.4,Puma clothing product with premium features.,Seller_53,Chennai,Tamil Nadu,355,54
P19248,Puma Footwea Model 3764,Footwear,Puma,35575,3.8,Puma footwear product with premium features.,Seller_175,Hyderabad,Delhi,285,64
P19249,Nike Footwea Model 3759,Footwear,Nike,42202,4.2,Nike footwear product with premium features.,Seller_173,Pune,Telangana,261,28
P19250,Bata Footwea Model 7326,Footwear,Bata,65116,3.1,Bata footwear product with premium features.,Seller_77,Chennai,Tamil Nadu,466,57
P19251,Adidas Footwea Model 898,Footwear,Adidas,121737,4.9,Adidas footwear product with premium features.,Seller_160,Delhi,Gujarat,251,24
P19252,Puma Clothin Model 151,Clothing,Puma,58757,4.6,Puma clothing product with premium features.,Seller_158,Delhi,Gujarat,185,5
P19253,LG Home Appliance Model 8798,Home Appliances,LG,122307,4.7,LG home appliances product with premium features.,Seller_183,Mumbai,Delhi,74,6
P19254,Samsung Mobile Model 3865,Mobiles,Samsung,51898,4.6,Samsung mobiles product with premium features.,Seller_75,Hyderabad,Maharashtra,60,58
P19255,Whirlpool Home Appliance Model 5990,Home Appliances,Whirlpool,60627,4.1,Whirlpool home appliances product with premium features.,Seller_113,Chennai,Delhi,295,20
P19256,Noise Electronic Model 9668,Electronics,Noise,39913,4.5,Noise electronics product with premium features.,Seller_375,Chennai,Gujarat,82,0
P19257,Puma Footwea Model 1752,Footwear,Puma,39641,3.1,Puma footwear product with premium features.,Seller_143,Pune,Maharashtra,498,6
P19258,Philips Home Appliance Model 3362,Home Appliances,Philips,1170,3.8,Philips home appliances product with premium features.,Seller_489,Mumbai,Maharashtra,411,18
P19259,Asus Laptop Model 6526,Laptops,Asus,22322,4.9,Asus laptops product with premium features.,Seller_4,Mumbai,Gujarat,362,63
P19260,Puma Footwea Model 8528,Footwear,Puma,112853,4.1,Puma footwear product with premium features.,Seller_221,Bengaluru,Delhi,107,70
P19261,Boat Electronic Model 2166,Electronics,Boat,39946,3.2,Boat electronics product with premium features.,Seller_57,Chennai,Karnataka,72,60
P19262,Bata Footwea Model 8227,Footwear,Bata,20864,4.8,Bata footwear product with premium features.,Seller_362,Hyderabad,Delhi,55,9
P19263,Adidas Footwea Model 2438,Footwear,Adidas,66519,3,Adidas footwear product with premium features.,Seller_89,Kolkata,Tamil Nadu,442,15
P19264,OnePlus Mobile Model 3995,Mobiles,OnePlus,74466,3.6,OnePlus mobiles product with premium features.,Seller_45,Pune,Maharashtra,69,8
P19265,Xiaomi Mobile Model 5706,Mobiles,Xiaomi,121409,4.1,Xiaomi mobiles product with premium features.,Seller_493,Ahmedabad,Delhi,370,45
P19266,Xiaomi Mobile Model 7201,Mobiles,Xiaomi,24090,3.4,Xiaomi mobiles product with premium features.,Seller_263,Bengaluru,West Bengal,143,17
P19267,Nike Footwea Model 461,Footwear,Nike,26869,3.4,Nike footwear product with premium features.,Seller_271,Mumbai,Karnataka,145,67
P19268,Xiaomi Mobile Model 6084,Mobiles,Xiaomi,982,4.7,Xiaomi mobiles product with premium features.,Seller_234,Delhi,Gujarat,183,15
P19269,Samsung Home Appliance Model 4497,Home Appliances,Samsung,15024,3,Samsung home appliances product with premium features.,Seller_460,Mumbai,Telangana,267,2
P19270,Sony Electronic Model 1697,Electronics,Sony,124611,3.3,Sony electronics product with premium features.,Seller_21,Delhi,Telangana,230,15
P19271,Nike Footwea Model 8080,Footwear,Nike,139453,3.9,Nike footwear product with premium features.,Seller_311,Mumbai,Telangana,302,51
P19272,JBL Electronic Model 7709,Electronics,JBL,77599,3.5,JBL electronics product with premium features.,Seller_161,Delhi,Tamil Nadu,191,40
P19273,OnePlus Mobile Model 9514,Mobiles,OnePlus,48821,4.1,OnePlus mobiles product with premium features.,Seller_11,Pune,Tamil Nadu,35,50
P19274,Sony Electronic Model 4341,Electronics,Sony,118942,4.2,Sony electronics product with premium features.,Seller_229,Bengaluru,Maharashtra,165,61
P19275,Whirlpool Home Appliance Model 7162,Home Appliances,Whirlpool,7211,4.7,Whirlpool home appliances product with premium features.,Seller_280,Chennai,West Bengal,59,43
P19276,Adidas Footwea Model 6404,Footwear,Adidas,44029,3.4,Adidas footwear product with premium features.,Seller_124,Hyderabad,Karnataka,341,30
P19277,Roadster Clothin Model 4475,Clothing,Roadster,97837,3.1,Roadster clothing product with premium features.,Seller_495,Hyderabad,Telangana,215,66
P19278,Nike Footwea Model 2334,Footwear,Nike,83437,4.2,Nike footwear product with premium features.,Seller_104,Ahmedabad,Maharashtra,493,31
P19279,Nike Footwea Model 5779,Footwear,Nike,43984,3.6,Nike footwear product with premium features.,Seller_241,Delhi,Telangana,266,1
P19280,Samsung Mobile Model 9311,Mobiles,Samsung,146294,3,Samsung mobiles product with premium features.,Seller_205,Kolkata,West Bengal,175,15
P19281,Philips Home Appliance Model 8005,Home Appliances,Philips,92645,3.7,Philips home appliances product with premium features.,Seller_178,Bengaluru,Maharashtra,486,63
P19282,Boat Electronic Model 849,Electronics,Boat,54130,3.3,Boat electronics product with premium features.,Seller_163,Bengaluru,Maharashtra,120,1
P19283,Boat Electronic Model 2387,Electronics,Boat,34307,4.2,Boat electronics product with premium features.,Seller_310,Pune,Delhi,490,45
P19284,Dell Laptop Model 5116,Laptops,Dell,142733,3,Dell laptops product with premium features.,Seller_411,Chennai,West Bengal,44,14
P19285,Whirlpool Home Appliance Model 4760,Home Appliances,Whirlpool,84733,4.9,Whirlpool home appliances product with premium features.,Seller_81,Hyderabad,Karnataka,482,57
P19286,Philips Home Appliance Model 2172,Home Appliances,Philips,118342,4.6,Philips home appliances product with premium features.,Seller_304,Hyderabad,Delhi,180,49
P19287,Adidas Footwea Model 3018,Footwear,Adidas,129973,4.9,Adidas footwear product with premium features.,Seller_26,Pune,Tamil Nadu,436,21
P19288,Noise Electronic Model 3219,Electronics,Noise,137834,4,Noise electronics product with premium features.,Seller_83,Hyderabad,Karnataka,387,45
P19289,Asus Laptop Model 290,Laptops,Asus,138565,5,Asus laptops product with premium features.,Seller_50,Pune,Karnataka,25,31
P19290,Sony Electronic Model 2278,Electronics,Sony,93313,4.5,Sony electronics product with premium features.,Seller_60,Kolkata,Maharashtra,410,11
P19291,HP Laptop Model 987,Laptops,HP,75793,4.2,HP laptops product with premium features.,Seller_432,Kolkata,Maharashtra,279,10
P19292,Dell Laptop Model 4929,Laptops,Dell,128211,4.1,Dell laptops product with premium features.,Seller_281,Pune,Tamil Nadu,5,18
P19293,Puma Footwea Model 1425,Footwear,Puma,56184,3.7,Puma footwear product with premium features.,Seller_256,Kolkata,Delhi,296,7
P19294,Adidas Footwea Model 5814,Footwear,Adidas,101684,4.6,Adidas footwear product with premium features.,Seller_271,Chennai,Maharashtra,182,60
P19295,Adidas Footwea Model 901,Footwear,Adidas,45439,3.5,Adidas footwear product with premium features.,Seller_468,Bengaluru,Karnataka,467,17
P19296,Sony Electronic Model 2151,Electronics,Sony,14321,3,Sony electronics product with premium features.,Seller_191,Kolkata,Telangana,193,21
P19297,LG Home Appliance Model 5584,Home Appliances,LG,145108,3.5,LG home appliances product with premium features.,Seller_481,Hyderabad,Karnataka,129,57
P19298,LG Home Appliance Model 3557,Home Appliances,LG,1722,3.8,LG home appliances product with premium features.,Seller_101,Pune,Telangana,366,33
P19299,Sony Electronic Model 2062,Electronics,Sony,14143,3.7,Sony electronics product with premium features.,Seller_375,Pune,Telangana,172,48
P19300,Whirlpool Home Appliance Model 6621,Home Appliances,Whirlpool,24755,4.5,Whirlpool home appliances product with premium features.,Seller_477,Pune,Delhi,278,15
P19301,Acer Laptop Model 7178,Laptops,Acer,11577,4,Acer laptops product with premium features.,Seller_429,Ahmedabad,Karnataka,297,27
P19302,Nike Footwea Model 8028,Footwear,Nike,35669,5,Nike footwear product with premium features.,Seller_321,Kolkata,West Bengal,236,27
P19303,Nike Footwea Model 7162,Footwear,Nike,139223,3.2,Nike footwear product with premium features.,Seller_409,Kolkata,Tamil Nadu,144,5
P19304,Lenovo Laptop Model 3836,Laptops,Lenovo,33897,4.6,Lenovo laptops product with premium features.,Seller_199,Bengaluru,Tamil Nadu,249,6
P19305,HP Laptop Model 5127,Laptops,HP,73612,3.3,HP laptops product with premium features.,Seller_419,Bengaluru,Maharashtra,421,30
P19306,Samsung Home Appliance Model 8776,Home Appliances,Samsung,77365,3,Samsung home appliances product with premium features.,Seller_49,Delhi,Maharashtra,453,49
P19307,LG Home Appliance Model 4078,Home Appliances,LG,65534,4.4,LG home appliances product with premium features.,Seller_412,Mumbai,Tamil Nadu,147,25
P19308,Acer Laptop Model 502,Laptops,Acer,83518,4,Acer laptops product with premium features.,Seller_286,Pune,Maharashtra,258,47
P19309,Wrogn Clothin Model 6840,Clothing,Wrogn,90129,3.3,Wrogn clothing product with premium features.,Seller_465,Chennai,Karnataka,494,36
P19310,Adidas Footwea Model 6378,Footwear,Adidas,61596,3.6,Adidas footwear product with premium features.,Seller_344,Delhi,Karnataka,479,5
P19311,Asus Laptop Model 9707,Laptops,Asus,37576,4.3,Asus laptops product with premium features.,Seller_478,Chennai,West Bengal,333,29
P19312,Levis Clothin Model 4880,Clothing,Levis,96233,4.6,Levis clothing product with premium features.,Seller_105,Bengaluru,Delhi,265,6
P19313,Philips Home Appliance Model 7928,Home Appliances,Philips,40587,3.8,Philips home appliances product with premium features.,Seller_471,Delhi,Gujarat,469,44
P19314,Sony Electronic Model 2679,Electronics,Sony,63595,4.1,Sony electronics product with premium features.,Seller_495,Delhi,Maharashtra,5,51
P19315,OnePlus Mobile Model 8089,Mobiles,OnePlus,39225,5,OnePlus mobiles product with premium features.,Seller_115,Bengaluru,Maharashtra,410,62
P19316,Philips Home Appliance Model 3157,Home Appliances,Philips,115464,4.1,Philips home appliances product with premium features.,Seller_328,Mumbai,Tamil Nadu,130,29
P19317,HP Laptop Model 6501,Laptops,HP,18965,4.6,HP laptops product with premium features.,Seller_127,Bengaluru,Gujarat,401,9
P19318,OnePlus Mobile Model 5754,Mobiles,OnePlus,93182,3.6,OnePlus mobiles product with premium features.,Seller_291,Chennai,Karnataka,189,59
P19319,Sony Electronic Model 3526,Electronics,Sony,39678,3.2,Sony electronics product with premium features.,Seller_158,Pune,Gujarat,64,6
P19320,OnePlus Mobile Model 9867,Mobiles,OnePlus,84164,4.6,OnePlus mobiles product with premium features.,Seller_81,Kolkata,Gujarat,33,36
P19321,Realme Mobile Model 2438,Mobiles,Realme,109923,4.8,Realme mobiles product with premium features.,Seller_495,Hyderabad,West Bengal,442,39
P19322,Asus Laptop Model 799,Laptops,Asus,83351,3.1,Asus laptops product with premium features.,Seller_366,Hyderabad,Karnataka,176,3
P19323,Whirlpool Home Appliance Model 2485,Home Appliances,Whirlpool,127611,4.9,Whirlpool home appliances product with premium features.,Seller_281,Pune,Tamil Nadu,157,39
P19324,Vivo Mobile Model 3091,Mobiles,Vivo,96039,4.2,Vivo mobiles product with premium features.,Seller_105,Hyderabad,Telangana,31,56
P19325,Realme Mobile Model 7024,Mobiles,Realme,105174,4,Realme mobiles product with premium features.,Seller_24,Delhi,Maharashtra,248,39
P19326,Lenovo Laptop Model 568,Laptops,Lenovo,80658,4.1,Lenovo laptops product with premium features.,Seller_395,Bengaluru,Delhi,466,33
P19327,Adidas Footwea Model 5994,Footwear,Adidas,56442,4.3,Adidas footwear product with premium features.,Seller_337,Pune,Karnataka,16,45
P19328,Bata Footwea Model 4479,Footwear,Bata,37199,4.7,Bata footwear product with premium features.,Seller_174,Mumbai,Karnataka,323,12
P19329,OnePlus Mobile Model 6018,Mobiles,OnePlus,21666,4.7,OnePlus mobiles product with premium features.,Seller_81,Chennai,Karnataka,460,40
P19330,Apple Mobile Model 638,Mobiles,Apple,115304,3.5,Apple mobiles product with premium features.,Seller_43,Ahmedabad,Maharashtra,170,39
P19331,Sony Electronic Model 1067,Electronics,Sony,13104,3.6,Sony electronics product with premium features.,Seller_59,Mumbai,Tamil Nadu,178,44
P19332,Noise Electronic Model 2550,Electronics,Noise,141921,4.7,Noise electronics product with premium features.,Seller_489,Pune,Telangana,226,43
P19333,Puma Clothin Model 8708,Clothing,Puma,125119,4.9,Puma clothing product with premium features.,Seller_18,Mumbai,West Bengal,275,6
P19334,Noise Electronic Model 6174,Electronics,Noise,39946,3.8,Noise electronics product with premium features.,Seller_33,Pune,Maharashtra,219,53
P19335,Nike Footwea Model 5847,Footwear,Nike,89112,3.8,Nike footwear product with premium features.,Seller_138,Mumbai,Gujarat,374,48
P19336,Allen Solly Clothin Model 8231,Clothing,Allen Solly,66466,3.3,Allen Solly clothing product with premium features.,Seller_415,Ahmedabad,Maharashtra,248,20
P19337,Noise Electronic Model 1544,Electronics,Noise,54528,3.5,Noise electronics product with premium features.,Seller_426,Kolkata,Karnataka,492,32
P19338,Nike Footwea Model 3875,Footwear,Nike,147764,3,Nike footwear product with premium features.,Seller_368,Kolkata,West Bengal,144,31
P19339,HP Laptop Model 7878,Laptops,HP,31367,3.4,HP laptops product with premium features.,Seller_265,Mumbai,Karnataka,196,59
P19340,Dell Laptop Model 5704,Laptops,Dell,100586,3.2,Dell laptops product with premium features.,Seller_304,Delhi,Karnataka,479,15
P19341,Acer Laptop Model 7559,Laptops,Acer,12468,4.3,Acer laptops product with premium features.,Seller_211,Ahmedabad,Delhi,359,15
P19342,Nike Footwea Model 7758,Footwear,Nike,102122,4.3,Nike footwear product with premium features.,Seller_120,Ahmedabad,Delhi,37,59
P19343,Bata Footwea Model 7026,Footwear,Bata,89016,3.7,Bata footwear product with premium features.,Seller_28,Bengaluru,Gujarat,92,24
P19344,Asus Laptop Model 1810,Laptops,Asus,112659,4.3,Asus laptops product with premium features.,Seller_421,Hyderabad,Karnataka,283,3
P19345,Roadster Clothin Model 9986,Clothing,Roadster,45318,4.7,Roadster clothing product with premium features.,Seller_211,Chennai,Delhi,451,3
P19346,JBL Electronic Model 3801,Electronics,JBL,104247,3.3,JBL electronics product with premium features.,Seller_80,Mumbai,Tamil Nadu,292,7
P19347,Lenovo Laptop Model 525,Laptops,Lenovo,72641,3.6,Lenovo laptops product with premium features.,Seller_344,Mumbai,Karnataka,243,41
P19348,Puma Clothin Model 4266,Clothing,Puma,4393,3.9,Puma clothing product with premium features.,Seller_21,Delhi,Gujarat,369,50
P19349,Asus Laptop Model 5539,Laptops,Asus,101391,4.7,Asus laptops product with premium features.,Seller_201,Pune,Delhi,4,57
P19350,Puma Clothin Model 5071,Clothing,Puma,145514,4,Puma clothing product with premium features.,Seller_421,Pune,Karnataka,107,8
P19351,Realme Mobile Model 2186,Mobiles,Realme,104938,4.1,Realme mobiles product with premium features.,Seller_235,Pune,Telangana,311,8
P19352,JBL Electronic Model 1779,Electronics,JBL,145301,4.9,JBL electronics product with premium features.,Seller_33,Delhi,Maharashtra,312,0
P19353,LG Home Appliance Model 2210,Home Appliances,LG,86363,3.4,LG home appliances product with premium features.,Seller_215,Hyderabad,Tamil Nadu,172,68
P19354,OnePlus Mobile Model 1227,Mobiles,OnePlus,52915,3.8,OnePlus mobiles product with premium features.,Seller_305,Mumbai,Karnataka,126,68
P19355,Bata Footwea Model 2502,Footwear,Bata,132933,3.9,Bata footwear product with premium features.,Seller_432,Mumbai,Maharashtra,188,55
P19356,Adidas Footwea Model 9510,Footwear,Adidas,83946,3.9,Adidas footwear product with premium features.,Seller_264,Mumbai,Delhi,76,31
P19357,Xiaomi Mobile Model 5931,Mobiles,Xiaomi,138269,4.4,Xiaomi mobiles product with premium features.,Seller_171,Chennai,Telangana,258,45
P19358,Lenovo Laptop Model 8903,Laptops,Lenovo,31807,4.3,Lenovo laptops product with premium features.,Seller_479,Mumbai,Telangana,71,20
P19359,Xiaomi Mobile Model 6126,Mobiles,Xiaomi,113832,3.6,Xiaomi mobiles product with premium features.,Seller_498,Delhi,West Bengal,139,63
P19360,Acer Laptop Model 6381,Laptops,Acer,62112,4.5,Acer laptops product with premium features.,Seller_415,Chennai,Maharashtra,361,1
P19361,Realme Mobile Model 9808,Mobiles,Realme,62163,3.7,Realme mobiles product with premium features.,Seller_10,Delhi,Karnataka,251,42
P19362,OnePlus Mobile Model 3385,Mobiles,OnePlus,29733,3.7,OnePlus mobiles product with premium features.,Seller_322,Kolkata,Maharashtra,462,31
P19363,Apple Mobile Model 7625,Mobiles,Apple,60312,3.4,Apple mobiles product with premium features.,Seller_118,Bengaluru,Gujarat,458,42
P19364,Apple Mobile Model 2097,Mobiles,Apple,74766,3.9,Apple mobiles product with premium features.,Seller_203,Chennai,Karnataka,133,2
P19365,Boat Electronic Model 4673,Electronics,Boat,98946,3.9,Boat electronics product with premium features.,Seller_107,Bengaluru,Delhi,55,60
P19366,Samsung Mobile Model 3613,Mobiles,Samsung,21207,4.2,Samsung mobiles product with premium features.,Seller_65,Ahmedabad,Tamil Nadu,377,4
P19367,JBL Electronic Model 916,Electronics,JBL,141658,4.5,JBL electronics product with premium features.,Seller_166,Bengaluru,Telangana,217,44
P19368,Bata Footwea Model 2098,Footwear,Bata,12742,4,Bata footwear product with premium features.,Seller_54,Bengaluru,Tamil Nadu,333,28
P19369,Allen Solly Clothin Model 1894,Clothing,Allen Solly,129741,3.6,Allen Solly clothing product with premium features.,Seller_384,Ahmedabad,Tamil Nadu,464,29
P19370,Boat Electronic Model 8740,Electronics,Boat,120743,3.8,Boat electronics product with premium features.,Seller_15,Mumbai,Maharashtra,383,52
P19371,Asus Laptop Model 2407,Laptops,Asus,124283,4.6,Asus laptops product with premium features.,Seller_214,Hyderabad,Delhi,393,34
P19372,Samsung Home Appliance Model 7166,Home Appliances,Samsung,61907,4.9,Samsung home appliances product with premium features.,Seller_443,Bengaluru,West Bengal,36,35
P19373,Allen Solly Clothin Model 3056,Clothing,Allen Solly,45048,4.1,Allen Solly clothing product with premium features.,Seller_12,Bengaluru,Tamil Nadu,422,44
P19374,Philips Home Appliance Model 4360,Home Appliances,Philips,112833,4.8,Philips home appliances product with premium features.,Seller_96,Hyderabad,West Bengal,88,68
P19375,Allen Solly Clothin Model 597,Clothing,Allen Solly,7206,3.8,Allen Solly clothing product with premium features.,Seller_448,Kolkata,Gujarat,195,10
P19376,Whirlpool Home Appliance Model 8307,Home Appliances,Whirlpool,102350,3.5,Whirlpool home appliances product with premium features.,Seller_468,Hyderabad,Tamil Nadu,105,70
P19377,Whirlpool Home Appliance Model 8635,Home Appliances,Whirlpool,83657,3.3,Whirlpool home appliances product with premium features.,Seller_443,Hyderabad,Telangana,268,29
P19378,LG Home Appliance Model 8421,Home Appliances,LG,133879,3.2,LG home appliances product with premium features.,Seller_313,Delhi,Gujarat,241,14
P19379,Philips Home Appliance Model 731,Home Appliances,Philips,127685,3.6,Philips home appliances product with premium features.,Seller_488,Bengaluru,Delhi,128,55
P19380,Noise Electronic Model 9694,Electronics,Noise,120490,4.3,Noise electronics product with premium features.,Seller_415,Mumbai,Tamil Nadu,432,58
P19381,Adidas Footwea Model 5977,Footwear,Adidas,21275,3.1,Adidas footwear product with premium features.,Seller_318,Mumbai,Telangana,197,31
P19382,Realme Mobile Model 8803,Mobiles,Realme,72215,4.6,Realme mobiles product with premium features.,Seller_133,Pune,Telangana,258,34
P19383,Wrogn Clothin Model 5749,Clothing,Wrogn,118403,4.3,Wrogn clothing product with premium features.,Seller_14,Chennai,West Bengal,378,63
P19384,Whirlpool Home Appliance Model 7774,Home Appliances,Whirlpool,81808,3.3,Whirlpool home appliances product with premium features.,Seller_418,Ahmedabad,Gujarat,186,44
P19385,OnePlus Mobile Model 2618,Mobiles,OnePlus,124397,3.3,OnePlus mobiles product with premium features.,Seller_136,Chennai,Karnataka,266,34
P19386,Asus Laptop Model 6862,Laptops,Asus,144070,4.5,Asus laptops product with premium features.,Seller_432,Pune,Delhi,227,17
P19387,Levis Clothin Model 4766,Clothing,Levis,130331,4.2,Levis clothing product with premium features.,Seller_457,Ahmedabad,Maharashtra,164,42
P19388,Samsung Home Appliance Model 7111,Home Appliances,Samsung,74016,3.1,Samsung home appliances product with premium features.,Seller_248,Hyderabad,Karnataka,40,68
P19389,Bata Footwea Model 7882,Footwear,Bata,77718,3,Bata footwear product with premium features.,Seller_244,Ahmedabad,Maharashtra,68,68
P19390,Acer Laptop Model 7013,Laptops,Acer,138248,4.2,Acer laptops product with premium features.,Seller_271,Chennai,Gujarat,73,9
P19391,Realme Mobile Model 8241,Mobiles,Realme,88816,3.9,Realme mobiles product with premium features.,Seller_295,Chennai,West Bengal,319,58
P19392,Samsung Home Appliance Model 3343,Home Appliances,Samsung,137021,4.4,Samsung home appliances product with premium features.,Seller_392,Delhi,Karnataka,92,70
P19393,Samsung Mobile Model 3368,Mobiles,Samsung,50138,4.9,Samsung mobiles product with premium features.,Seller_188,Kolkata,Delhi,488,20
P19394,Sony Electronic Model 4197,Electronics,Sony,3794,4.4,Sony electronics product with premium features.,Seller_191,Mumbai,Telangana,430,27
P19395,Lenovo Laptop Model 7016,Laptops,Lenovo,52245,4.8,Lenovo laptops product with premium features.,Seller_139,Mumbai,West Bengal,125,34
P19396,OnePlus Mobile Model 2308,Mobiles,OnePlus,72338,3.5,OnePlus mobiles product with premium features.,Seller_472,Hyderabad,Telangana,247,60
P19397,Puma Clothin Model 5165,Clothing,Puma,10913,4.2,Puma clothing product with premium features.,Seller_71,Ahmedabad,West Bengal,401,33
P19398,Levis Clothin Model 1629,Clothing,Levis,135132,4.7,Levis clothing product with premium features.,Seller_440,Bengaluru,Delhi,360,55
P19399,Lenovo Laptop Model 3931,Laptops,Lenovo,33447,4.3,Lenovo laptops product with premium features.,Seller_55,Bengaluru,Karnataka,95,66
P19400,LG Home Appliance Model 3919,Home Appliances,LG,144751,4.7,LG home appliances product with premium features.,Seller_477,Hyderabad,Maharashtra,271,50
P19401,Apple Mobile Model 2942,Mobiles,Apple,94326,4.2,Apple mobiles product with premium features.,Seller_424,Hyderabad,Tamil Nadu,127,5
P19402,Vivo Mobile Model 6092,Mobiles,Vivo,43783,3.8,Vivo mobiles product with premium features.,Seller_367,Pune,Delhi,11,40
P19403,Boat Electronic Model 1415,Electronics,Boat,147597,4.5,Boat electronics product with premium features.,Seller_141,Hyderabad,Telangana,378,5
P19404,Bata Footwea Model 8824,Footwear,Bata,135457,4.2,Bata footwear product with premium features.,Seller_306,Mumbai,Telangana,476,8
P19405,Whirlpool Home Appliance Model 7236,Home Appliances,Whirlpool,148408,3.8,Whirlpool home appliances product with premium features.,Seller_472,Hyderabad,West Bengal,189,21
P19406,LG Home Appliance Model 6853,Home Appliances,LG,43963,4,LG home appliances product with premium features.,Seller_478,Mumbai,Maharashtra,216,66
P19407,Lenovo Laptop Model 4669,Laptops,Lenovo,118412,3.6,Lenovo laptops product with premium features.,Seller_104,Pune,Maharashtra,126,8
P19408,JBL Electronic Model 8870,Electronics,JBL,85609,3.7,JBL electronics product with premium features.,Seller_329,Chennai,Delhi,49,10
P19409,Realme Mobile Model 4575,Mobiles,Realme,146581,3.4,Realme mobiles product with premium features.,Seller_188,Pune,Karnataka,481,35
P19410,Sony Electronic Model 8690,Electronics,Sony,109406,4.4,Sony electronics product with premium features.,Seller_325,Hyderabad,Telangana,212,35
P19411,Samsung Home Appliance Model 2635,Home Appliances,Samsung,78037,4.5,Samsung home appliances product with premium features.,Seller_195,Delhi,Karnataka,46,0
P19412,JBL Electronic Model 2157,Electronics,JBL,4404,4.5,JBL electronics product with premium features.,Seller_305,Bengaluru,Delhi,291,43
P19413,Acer Laptop Model 7006,Laptops,Acer,133153,3.3,Acer laptops product with premium features.,Seller_315,Mumbai,Gujarat,329,29
P19414,Nike Footwea Model 9685,Footwear,Nike,138783,4.9,Nike footwear product with premium features.,Seller_399,Ahmedabad,West Bengal,401,36
P19415,Sony Electronic Model 6335,Electronics,Sony,136914,4.3,Sony electronics product with premium features.,Seller_216,Ahmedabad,Karnataka,407,26
P19416,Wrogn Clothin Model 6490,Clothing,Wrogn,17150,3.9,Wrogn clothing product with premium features.,Seller_164,Chennai,Maharashtra,411,38
P19417,Puma Clothin Model 9726,Clothing,Puma,146390,3.7,Puma clothing product with premium features.,Seller_102,Delhi,Telangana,255,44
P19418,JBL Electronic Model 2622,Electronics,JBL,89197,3.3,JBL electronics product with premium features.,Seller_277,Pune,Delhi,284,9
P19419,Whirlpool Home Appliance Model 9816,Home Appliances,Whirlpool,47672,4.7,Whirlpool home appliances product with premium features.,Seller_245,Ahmedabad,Maharashtra,32,7
P19420,Whirlpool Home Appliance Model 5924,Home Appliances,Whirlpool,18160,4.3,Whirlpool home appliances product with premium features.,Seller_10,Mumbai,Gujarat,131,41
P19421,Dell Laptop Model 5301,Laptops,Dell,138295,4,Dell laptops product with premium features.,Seller_316,Hyderabad,Delhi,458,49
P19422,Samsung Mobile Model 6141,Mobiles,Samsung,48505,3.5,Samsung mobiles product with premium features.,Seller_358,Hyderabad,Gujarat,68,44
P19423,Sony Electronic Model 2088,Electronics,Sony,59381,4.1,Sony electronics product with premium features.,Seller_68,Chennai,Tamil Nadu,59,70
P19424,Puma Clothin Model 1611,Clothing,Puma,39390,4.1,Puma clothing product with premium features.,Seller_457,Ahmedabad,Telangana,373,9
P19425,OnePlus Mobile Model 8011,Mobiles,OnePlus,106818,4.8,OnePlus mobiles product with premium features.,Seller_219,Hyderabad,West Bengal,270,10
P19426,Asus Laptop Model 6639,Laptops,Asus,46382,4.3,Asus laptops product with premium features.,Seller_33,Hyderabad,Karnataka,358,65
P19427,Boat Electronic Model 4204,Electronics,Boat,88071,3.4,Boat electronics product with premium features.,Seller_167,Chennai,Delhi,123,28
P19428,Samsung Home Appliance Model 1729,Home Appliances,Samsung,139527,4.9,Samsung home appliances product with premium features.,Seller_483,Kolkata,Karnataka,159,54
P19429,Vivo Mobile Model 2329,Mobiles,Vivo,64580,3.2,Vivo mobiles product with premium features.,Seller_156,Delhi,Gujarat,134,43
P19430,Bata Footwea Model 4302,Footwear,Bata,14708,3.6,Bata footwear product with premium features.,Seller_478,Chennai,Delhi,383,0
P19431,Lenovo Laptop Model 2011,Laptops,Lenovo,35187,3.6,Lenovo laptops product with premium features.,Seller_229,Delhi,Gujarat,340,2
P19432,Samsung Home Appliance Model 8539,Home Appliances,Samsung,62841,3.2,Samsung home appliances product with premium features.,Seller_394,Pune,Delhi,195,7
P19433,Vivo Mobile Model 2235,Mobiles,Vivo,52936,4.9,Vivo mobiles product with premium features.,Seller_81,Bengaluru,Gujarat,440,5
P19434,Asus Laptop Model 2757,Laptops,Asus,136742,3.2,Asus laptops product with premium features.,Seller_403,Pune,Telangana,123,16
P19435,Vivo Mobile Model 4712,Mobiles,Vivo,73452,4.3,Vivo mobiles product with premium features.,Seller_212,Ahmedabad,Maharashtra,426,35
P19436,Bata Footwea Model 5729,Footwear,Bata,34995,3.4,Bata footwear product with premium features.,Seller_481,Delhi,Delhi,295,32
P19437,Samsung Home Appliance Model 1102,Home Appliances,Samsung,51900,3.1,Samsung home appliances product with premium features.,Seller_328,Kolkata,Telangana,243,34
P19438,Philips Home Appliance Model 8855,Home Appliances,Philips,66477,3.7,Philips home appliances product with premium features.,Seller_417,Delhi,West Bengal,273,46
P19439,Philips Home Appliance Model 6536,Home Appliances,Philips,47889,4.4,Philips home appliances product with premium features.,Seller_301,Kolkata,Maharashtra,7,11
P19440,Asus Laptop Model 5585,Laptops,Asus,77520,4,Asus laptops product with premium features.,Seller_1,Mumbai,Telangana,96,67
